X	Y	Z	Mass
-0.562793	0.198973	0.605185	1
-0.138689	0.0223883	0.29539	1
-0.0346807	0.156392	0.225288	1
-0.0912165	0.126822	0.429963	1
0.0028872	0.0589536	0.233816	1
-0.00430661	-0.24171	0.0185166	1
0.184893	0.0907045	0.105307	1
-0.0665657	0.107004	0.155052	1
-0.0416711	0.661217	0.0668211	1
-0.275616	0.136691	0.374556	1
-0.321525	0.17368	0.36269	1
-0.364375	0.115873	0.308317	1
-0.365648	0.270411	0.461558	1
-0.356055	0.220223	0.546498	1
-0.164908	0.24996	0.691043	1
-0.0305042	-0.0931808	0.480863	1
0.0306295	0.199908	0.561949	1
0.00562427	0.141357	0.204846	1
-0.00600715	-0.00380749	0.209612	1
-0.00379	0.0663663	0.204408	1
-0.141158	0.180711	0.281466	1
-0.236082	0.0574057	0.181791	1
-0.0253143	0.314033	0.395366	1
0.0422439	0.132986	0.280171	1
-0.231878	-0.0857117	0.214284	1
-0.329394	0.0714856	0.321786	1
-0.442146	0.191802	0.444687	1
-0.363541	0.133307	0.44809	1
-0.242094	0.335441	0.388742	1
-0.153719	0.0175073	0.555047	1
-0.259737	0.14887	0.383582	1
0.0373312	0.0894993	0.180981	1
-0.387623	0.268814	0.424773	1
-0.10788	0.0576486	0.309228	1
0.00430567	0.0632396	0.346188	1
-0.0999263	0.138576	0.388132	1
-0.164244	0.111973	0.437469	1
-0.209327	0.123348	0.42523	1
-0.37955	0.119401	0.471047	1
-0.421035	0.115666	0.395357	1
-0.287038	0.0905568	0.425568	1
-0.359086	0.354349	0.345659	1
-0.282592	-0.0409075	0.200212	1
-0.307937	0.342296	0.307594	1
-0.296496	-0.0149194	0.293003	1
-0.342728	0.383708	0.388782	1
-0.218471	-0.0482343	0.220933	1
-0.179812	0.100905	0.469772	1
0.0202284	0.0456817	0.224057	1
-0.161337	0.279521	0.32592	1
-0.169293	0.293114	0.387821	1
-0.142692	0.0914916	0.29165	1
-0.292814	0.100366	0.325732	1
-0.293442	0.560128	0.22257	1
-0.135923	0.043086	0.261751	1
-0.343516	0.412641	0.434259	1
-0.339427	0.412662	0.333303	1
-0.436604	0.184883	0.521763	1
-0.327768	0.261663	0.427141	1
-0.42369	0.106022	0.415726	1
-0.139284	0.0950669	0.544674	1
0.0043931	0.000843088	0.355115	1
-0.105132	-0.00746599	0.437228	1
-0.118841	0.194834	0.302049	1
-0.321145	0.00758398	0.396875	1
-0.179415	0.157571	0.265135	1
0.0710109	0.013487	0.225199	1
-0.118027	0.00686309	0.238122	1
-0.328626	0.0810415	0.378667	1
-0.237238	0.421358	0.251909	1
-0.334638	0.365057	0.399622	1
-0.341361	0.313278	0.454788	1
-0.258986	0.250748	0.455383	1
-0.344382	0.312067	0.420294	1
-0.275178	0.0419143	0.360919	1
-0.247296	0.142655	0.334345	1
-0.0135453	0.00245242	0.159066	1
0.0439856	0.232014	0.39874	1
-0.218083	0.0110281	0.295211	1
-0.27892	0.237846	0.388065	1
0.0190498	0.272244	0.358487	1
-0.239817	0.164316	0.34495	1
-0.0940661	0.329863	0.363637	1
-0.359062	0.24401	0.408964	1
-0.472937	0.171162	0.366721	1
-0.183282	-0.131666	0.326163	1
-0.328425	0.437068	0.244645	1
-0.248877	0.366856	0.330418	1
-0.241099	0.342281	0.379655	1
-0.33479	0.381057	0.587772	1
-0.237384	0.100452	0.619849	1
-0.206295	0.14779	0.504379	1
-0.000202687	0.14815	0.347098	1
0.00419745	0.0736384	0.285404	1
-0.167906	0.0280887	0.431616	1
0.0239543	-0.00460786	-0.184617	1
0.084474	-0.195907	-0.140894	1
-0.00547244	0.00753961	-0.0287097	1
0.0584267	-0.120718	-0.044328	1
-0.424925	0.124082	0.449919	1
-0.119674	0.366605	0.250238	1
-0.0807455	-0.0174076	-0.0934247	1
-0.317856	0.117506	0.005795	1
-0.369831	0.249534	0.0610531	1
-0.202242	-0.00686624	0.0222424	1
-0.411622	0.135225	0.337335	1
-0.11655	-0.00398063	0.242318	1
-0.0714755	7.40692e-005	0.0616367	1
-0.233482	0.0342577	0.347392	1
0.00919327	0.00379806	0.10184	1
-0.111918	-0.0200129	-0.246011	1
0.0745866	0.398424	0.024234	1
0.00119525	0.0791227	0.156378	1
-0.186594	0.544623	0.0571552	1
-0.0491838	0.0242806	-0.0932218	1
0.0837582	0.0886438	0.398767	1
-0.197364	0.269604	0.00135262	1
-0.132773	0.00209727	0.103479	1
-0.115194	0.0435889	-0.0931955	1
-0.187823	0.193442	-0.103151	1
-0.0506189	-0.0161772	0.308522	1
-0.287509	0.107985	0.35008	1
-0.174198	-0.070689	0.354371	1
-0.0427051	0.0973257	0.521654	1
0.00516201	-0.00380484	0.0508224	1
-0.0659422	0.0298567	-0.223806	1
-0.0731615	-0.156797	-0.0208597	1
-0.118351	0.154603	0.338425	1
-0.0441967	0.00833311	0.0315534	1
0.019824	0.00987172	0.137475	1
-0.374494	0.27839	0.423478	1
-0.19965	0.432529	0.298154	1
-0.408463	0.277408	0.258542	1
-0.226263	0.395958	0.311901	1
-0.292863	-0.0763583	0.112442	1
-0.122788	-0.000250113	0.0438813	1
-0.07363	0.103831	0.298598	1
-0.157368	0.0153881	0.29215	1
-0.0668472	0.00103588	0.178048	1
-0.00564788	0.0560458	0.0724146	1
0.00410993	-0.011655	-0.159231	1
0.0742506	0.0831862	0.171165	1
-0.319359	0.174967	0.353011	1
-0.225369	0.250547	0.409508	1
-0.192854	0.0520655	0.10271	1
-0.411545	0.230887	0.429801	1
-0.391168	0.262985	0.476981	1
-0.0275564	0.00778086	-0.0109744	1
-0.221879	0.00793781	0.140392	1
-0.099254	-0.00531175	-0.0207125	1
-0.165781	0.198782	0.401706	1
-0.329581	0.3467	0.392816	1
-0.00919651	0.29636	0.0342047	1
-0.00997763	0.215947	-0.0139025	1
-0.00502	0.00602996	0.0544663	1
-0.11905	-0.0021705	0.0998593	1
0.0445727	0.382648	-0.0892344	1
0.064473	0.000657576	-0.0679531	1
-0.159624	0.0730635	0.384296	1
-0.335407	-0.0346244	0.209238	1
-0.275101	0.344183	0.311134	1
-0.227858	0.186657	0.381425	1
-0.12787	0.17649	-0.0364312	1
-0.0192241	-0.112541	0.379917	1
-0.280409	0.0969159	0.248663	1
-0.0551589	-0.10997	0.0120642	1
-0.210426	0.3955	0.238545	1
-0.410177	0.168251	0.314468	1
-0.0197182	0.010069	0.144494	1
-0.000238465	0.000261999	0.0841134	1
-0.0390504	0.12468	0.4422	1
-0.339548	0.41446	-0.220084	1
-0.252094	0.217576	0.418052	1
-0.392353	0.16023	0.451922	1
-0.108383	0.0769153	0.155525	1
-0.35559	0.243764	0.360655	1
-0.369327	0.353499	0.382221	1
-0.0617172	-0.0322145	0.197418	1
-0.427156	0.2065	0.366762	1
-0.142665	0.311773	0.177568	1
-0.449681	0.136547	0.25802	1
-0.191685	0.0705952	0.341153	1
-0.177701	0.141123	0.385596	1
-0.0365254	0.0775924	-0.0259183	1
-0.00642056	-0.0127166	0.115864	1
-0.0226359	0.191813	0.3499	1
0.120279	0.0379148	-0.137784	1
-0.196765	0.108976	0.156678	1
-0.284	0.0225122	0.298926	1
-0.0724711	0.00748414	-0.00139924	1
-0.0872195	0.00940336	0.0396995	1
-0.545495	0.0671139	0.25531	1
-0.365969	0.192149	0.288925	1
-0.121824	-0.00485028	0.113302	1
0.0435948	0.0566281	0.0936468	1
-0.199191	-0.00341622	0.13385	1
-0.170783	0.207344	0.216692	1
-0.0975255	-0.000821027	0.181591	1
0.0639513	0.00697792	0.097633	1
-0.0102037	0.0726169	0.124376	1
-0.0715676	0.107671	0.278369	1
-0.0317618	-0.1221	-0.1769	1
-0.313659	0.20548	0.423942	1
-0.378996	-0.0267319	0.316956	1
-0.134528	0.368166	0.391534	1
-0.338483	0.372798	0.192965	1
-0.27954	0.269222	0.456218	1
-0.100271	0.0207744	-0.0965992	1
-0.31492	0.081254	0.223175	1
-0.0771835	0.0630928	0.382779	1
-0.224743	0.341254	0.39822	1
-0.0568283	0.00266341	0.0164301	1
-0.284123	-0.116927	0.391419	1
-0.0492451	-0.0545031	0.0389011	1
0.0161195	-0.0116389	0.154958	1
-0.0852577	0.284779	0.378089	1
-0.130201	0.106679	0.261983	1
-0.298961	0.112641	0.259315	1
-0.0510789	-0.0114706	0.0522969	1
-0.323284	0.0803457	0.363551	1
-0.350505	0.32077	0.357048	1
-0.515504	0.184223	0.460373	1
-0.0959052	0.00950724	0.307815	1
-0.365775	0.326302	0.432515	1
-0.187328	-0.050921	0.367398	1
-0.279361	0.139746	0.430223	1
-0.0413837	0.137762	0.255406	1
0.0137006	0.0147277	0.345588	1
-0.0427807	0.00140153	0.155563	1
0.0331521	0.376307	0.068564	1
0.05589	0.311873	0.345228	1
-0.0332605	0.0963483	0.407552	1
-0.0711662	0.0846132	0.358015	1
-0.200153	0.251626	0.389555	1
-0.366422	0.185803	0.428481	1
-0.187356	0.0159696	0.220966	1
-0.322779	-0.021907	0.363293	1
-0.149597	-0.0054794	0.0221467	1
-0.319969	0.141269	0.388687	1
-0.277183	0.366368	0.315352	1
-0.4658	0.239957	0.380046	1
0.0026457	-0.0160723	0.103699	1
0.0432389	0.0805811	0.147256	1
4.19148e-005	0.279479	0.133845	1
-0.0107314	0.165628	0.153964	1
0.0176167	0.642057	0.0431794	1
-0.0524884	0.00217793	0.115214	1
-0.145961	0.266542	0.213797	1
-0.156022	0.0340309	0.300857	1
-0.355017	0.0630932	0.337398	1
-0.387609	0.10609	0.439039	1
-0.304998	0.275669	0.398585	1
-0.3355	0.0182113	0.251351	1
-0.345815	0.406497	0.45561	1
-0.235597	0.155755	0.381906	1
-0.198746	0.129186	0.471709	1
-0.024615	0.249233	0.235041	1
-0.216955	0.208533	0.410549	1
-0.0932376	0.269569	0.225867	1
-0.00805059	0.00234346	0.150583	1
-0.0540593	0.11012	0.361578	1
-0.292606	0.104447	0.207872	1
-0.18514	0.112057	0.334888	1
-0.395684	0.119466	0.388362	1
-0.39994	0.223934	0.436296	1
-0.379577	0.372566	0.243541	1
-0.21812	0.10057	0.492185	1
-0.405551	0.218368	0.117104	1
-0.0156865	-0.0115953	0.408709	1
-0.290839	0.26407	0.456507	1
-0.288052	0.0994758	0.249396	1
-0.203411	0.160483	0.343926	1
-0.0588188	-0.00868914	0.145231	1
-0.0527193	0.10554	0.403305	1
-0.181122	0.366082	0.00159913	1
-0.00893217	0.236149	0.426369	1
-0.228461	0.227928	0.413336	1
-0.14344	0.176485	0.364184	1
-0.445962	0.113593	0.362096	1
-0.177928	0.222781	0.439678	1
-0.392804	0.118058	0.401307	1
-0.324272	0.287508	0.449295	1
-0.109318	-0.000282195	0.0854736	1
-0.432085	0.295613	0.452094	1
-0.325467	0.333177	0.424182	1
-0.32262	0.308265	0.512535	1
-0.22691	0.0108677	0.246295	1
-0.3055	0.149359	0.239691	1
0.0189363	0.22155	0.131371	1
-0.325813	0.169816	0.27368	1
-0.0840978	0.207487	0.399373	1
-0.0131519	0.131971	0.335003	1
-0.376692	0.133018	0.436958	1
-0.0974765	0.122118	0.223432	1
-0.430099	0.124367	0.403551	1
-0.382756	0.360265	0.381046	1
-0.334301	0.223034	0.509649	1
-0.452206	0.0596343	0.145966	1
-0.358205	0.371022	0.382593	1
-0.104149	0.133258	0.414243	1
-0.145104	-0.189263	0.146982	1
0.00138173	0.101434	0.541011	1
0.0779079	0.0772704	0.246223	1
-0.15623	0.101797	0.518519	1
-0.155268	0.293923	0.181063	1
0.0920249	0.166804	0.306232	1
-0.212323	0.255242	0.410464	1
-0.167115	0.374142	0.298045	1
-0.217114	0.474747	0.280706	1
-0.47536	0.0790478	0.346248	1
-0.231737	0.343695	0.406826	1
-0.399092	0.302594	0.3845	1
-0.30089	0.215662	0.38602	1
-0.137112	0.00868039	0.126754	1
-0.169469	0.136038	0.417786	1
-0.188928	0.050328	0.419104	1
-0.197376	0.05679	0.365445	1
0.0876883	0.0595298	0.153941	1
-0.0714123	0.0584755	0.280316	1
-0.180955	0.245346	0.529954	1
0.270476	0.259623	0.000180454	1
0.0596099	-0.0290931	-0.130494	1
-0.225061	0.239362	0.462367	1
-0.319074	0.114292	0.232184	1
0.00702737	-0.0155214	-0.0145179	1
-0.157848	0.366113	0.0459646	1
-0.395336	0.217471	0.420973	1
-0.12108	0.0100559	-0.0451116	1
-0.150351	0.00182909	0.018749	1
0.0555643	0.13373	-0.0438275	1
-0.445449	0.275547	0.149632	1
-0.293396	-0.00777312	0.0236111	1
-0.214765	-0.0536926	0.000979679	1
0.0214778	0.0123634	0.133072	1
-0.095135	0.011286	0.171255	1
-0.0056411	-0.00668594	-0.0505462	1
-0.0454928	0.309701	-0.120066	1
-0.214711	0.129961	0.429404	1
0.0774996	0.0477429	0.156033	1
-0.0196546	0.389407	0.136147	1
-0.0444169	0.003816	0.00349551	1
-0.112526	0.0229979	-0.0854345	1
-0.31817	0.158711	0.377322	1
-0.42092	0.227636	0.0805405	1
-0.356219	0.134153	0.00988977	1
-0.131885	0.000491003	0.02505	1
-0.104317	-0.00103194	0.159145	1
-0.0680997	0.00864438	0.0801708	1
-0.205366	0.545261	-0.0623519	1
0.0197573	0.207226	0.30085	1
-0.00546143	-0.00761591	-0.176773	1
0.121727	0.00572123	-0.200698	1
-0.11703	0.0871398	0.145455	1
-0.0413482	0.120578	0.132068	1
-0.394143	0.250448	0.238608	1
-0.314459	0.248606	0.465096	1
-0.343545	0.0999408	0.444204	1
-0.148844	-0.0131297	0.0152944	1
-0.296412	0.0274998	0.277675	1
-0.12929	0.139124	-0.149993	1
-0.083215	0.201969	0.333077	1
0.112356	0.116782	0.242292	1
-0.317501	0.323198	0.393709	1
-0.123359	0.00466703	0.0794098	1
-0.131909	0.190096	0.116707	1
-0.0990714	-0.00717926	-0.0818736	1
0.0571076	0.554183	0.0397945	1
-0.0157204	0.18461	0.160958	1
-0.285881	0.339239	0.50688	1
-0.0195397	0.190219	0.0522251	1
-0.467887	0.144988	0.151154	1
-0.400034	0.21729	0.473532	1
-0.366071	0.205894	0.171678	1
0.00357745	-0.0286384	0.0883014	1
-0.00624596	0.158959	-0.0161207	1
0.0311938	0.133574	0.108434	1
-0.383089	0.247301	0.574794	1
-0.0686556	0.166459	0.201558	1
0.0529277	0.00076984	0.0937906	1
-0.0572743	-0.000252603	0.0699443	1
0.0208665	-0.019357	-0.142737	1
-0.113584	0.298688	0.418569	1
-0.14844	0.155797	0.483589	1
-0.153496	0.320331	0.476703	1
-0.317024	0.265939	0.38555	1
-0.39759	0.13205	0.231357	1
-0.377227	0.207079	0.279747	1
-0.0138503	-0.0133807	0.0503414	1
-0.301911	0.0156588	0.319145	1
-0.252344	-0.000265774	0.180472	1
-0.133311	0.155838	0.386581	1
-0.212049	0.238487	0.264862	1
-0.00774262	0.0165116	0.188458	1
-0.0411307	-0.0227486	0.113311	1
0.000532849	0.00221476	0.0345013	1
0.00388569	0.231392	0.089527	1
0.105395	-0.0896577	-0.00868968	1
-0.034181	0.313638	0.161497	1
-0.34178	0.120178	0.386975	1
-0.087358	0.0047531	0.0178574	1
-0.408423	0.106942	0.417643	1
-0.34271	0.144988	0.404495	1
-0.156593	0.287656	0.212227	1
-0.28315	0.283342	0.349062	1
-0.196792	-0.011232	0.227012	1
-0.161351	0.334022	0.0605225	1
-0.235118	0.34239	0.370151	1
-0.154978	0.230899	0.287293	1
-0.0100278	-0.00591664	0.0666933	1
0.00538665	5.33463e-006	0.0459474	1
-0.259769	0.124882	0.0323668	1
0.0444454	0.0952309	-0.0602311	1
-0.147838	-0.00399329	0.36559	1
-0.0898999	0.00431939	0.12657	1
-0.364362	0.30624	0.382142	1
0.0613486	-0.135598	0.0986257	1
-0.350031	0.351101	0.193605	1
-0.247641	0.00157964	0.14192	1
-0.290312	0.40176	0.208674	1
-0.143138	-0.000318493	-0.0299275	1
-0.00701643	0.125353	0.0475428	1
-0.068365	0.105603	0.388386	1
-0.0895406	0.0107234	0.166861	1
-0.163542	0.0933238	0.215971	1
0.000964567	-0.0125137	0.0859294	1
-0.130668	0.102307	-0.0352395	1
0.0569683	-0.0319433	-0.123892	1
-0.151876	0.175757	0.149241	1
0.0413051	-0.0263851	0.144836	1
-0.342439	0.225144	0.203078	1
-0.313545	0.184669	0.117832	1
-0.338152	0.371011	0.21491	1
-0.340227	0.37223	0.240369	1
-0.258176	0.351745	0.390937	1
-0.388121	0.412291	0.420235	1
0.0644121	-0.0223145	0.0366839	1
0.00131526	0.0507415	0.176592	1
-0.251531	0.0858044	0.104236	1
0.0135344	0.0034625	0.105214	1
-0.00238045	-0.0269668	0.0815989	1
-0.141762	0.163309	0.0116717	1
-0.0189619	-0.236678	-0.000758011	1
-0.142869	0.313571	0.0695892	1
-0.0580898	-0.183858	0.0613743	1
-0.324921	0.17365	0.370254	1
-0.397038	0.129993	0.381006	1
-0.102486	0.0348727	-0.0222473	1
-0.368126	0.304739	0.356417	1
-0.291911	0.0257088	-0.0406003	1
-0.11537	-0.00397015	-0.0123621	1
-0.315794	-0.0843429	0.410027	1
-0.191864	0.131726	0.19491	1
-0.088364	0.261929	0.120815	1
0.0202205	0.0172272	0.0564082	1
-0.00283195	0.0643918	0.0925929	1
0.149724	0.382342	0.153172	1
-0.0119021	0.338515	0.0120064	1
-0.094628	0.145152	0.334781	1
-0.280857	0.142655	0.416849	1
-0.44486	0.0883017	0.0725703	1
-0.343882	0.18009	0.0881988	1
-0.451524	0.200657	0.0969898	1
-0.357568	0.371765	0.220928	1
-0.140035	0.078056	0.298652	1
-0.139123	0.1702	0.241413	1
-0.0625815	-0.0446407	-0.0245134	1
0.0261431	-0.00959808	0.204654	1
-0.143622	0.174594	0.186513	1
-0.00128223	0.0559039	0.157493	1
-0.178202	0.153081	0.22195	1
-0.0218443	0.0814475	0.288468	1
-0.0370215	0.231882	0.285312	1
-0.26492	0.0866751	0.384002	1
-0.0783402	0.00346995	-0.00456214	1
-0.253178	0.0992226	0.0768804	1
-0.133117	0.00512127	0.104144	1
-0.246746	-0.0189314	0.138941	1
-0.315285	0.124553	0.463956	1
-0.310013	0.107304	0.472174	1
-0.178777	-0.00360496	0.0556359	1
-0.261563	0.0451074	0.270656	1
-0.199738	0.127679	0.164342	1
-0.117977	-0.000590407	0.167559	1
0.0710042	0.00661141	0.204446	1
0.005635	0.145377	0.143628	1
-0.197443	0.215228	0.513567	1
-0.0180687	0.0329258	0.164144	1
-0.223782	0.192089	0.416702	1
-0.204758	-0.05307	0.0284022	1
-0.420656	0.336242	0.16905	1
-0.0800444	0.149422	0.245319	1
-0.304975	0.240762	0.334891	1
-0.279824	0.432306	0.234009	1
-0.270194	0.134504	0.436615	1
-0.326323	0.281942	0.0760669	1
-0.134193	0.0493314	0.297557	1
-0.181402	0.00354097	0.109937	1
-0.0317901	0.00817313	-0.03487	1
0.00845811	0.182749	0.391514	1
-0.000779547	0.0940834	0.0482195	1
0.0266288	0.124942	0.338465	1
-0.176405	0.152989	0.386486	1
-0.292948	0.135498	0.387174	1
-0.347218	0.115983	0.364188	1
-0.394757	0.308386	0.398197	1
-0.331284	0.358746	0.285689	1
-0.227607	0.117071	0.548503	1
-0.132431	0.095616	0.250598	1
-0.2535	0.0542353	0.270709	1
-0.237795	0.0905719	0.266406	1
-0.0261642	0.0426992	0.36802	1
-0.303699	0.279739	0.457406	1
-0.118969	0.00133545	0.0892501	1
-0.179989	0.129622	0.260427	1
-0.0169659	0.0858424	0.117848	1
-0.090499	0.183323	0.424749	1
-0.0221579	0.302853	0.406769	1
-0.336773	0.148532	0.324377	1
-0.396941	0.32605	0.409775	1
-0.390425	0.366376	0.434438	1
-0.402941	0.185865	0.436609	1
-0.294627	0.193961	0.447182	1
-0.179288	0.200264	0.323992	1
-0.262331	-0.0155763	0.330221	1
-0.1769	0.273368	0.627981	1
-0.135756	0.0198045	0.202616	1
-0.336087	0.173659	0.540182	1
-0.0397969	-0.00548905	0.246117	1
-0.111252	0.061098	0.195911	1
-0.169896	0.263485	0.290629	1
-0.273637	0.206291	0.435292	1
-0.346879	0.179784	0.403722	1
-0.333649	0.0218041	0.349007	1
-0.297433	0.616535	0.242613	1
-0.430397	0.132045	0.443467	1
-0.388243	0.288826	0.411792	1
-0.254691	0.410554	0.185852	1
-0.196421	-0.0213492	0.307207	1
-0.105073	0.0248609	0.14282	1
-0.205937	0.246936	0.37365	1
-0.199844	0.0513656	0.186646	1
-0.0982838	0.0419122	0.133065	1
-0.164861	0.13129	0.465694	1
-0.0721637	0.104165	0.328017	1
-0.225183	0.0494341	0.362671	1
0.000359383	0.0128383	-0.120109	1
-0.00885761	1.01355	-0.116058	1
0.0366063	-0.10255	0.0817252	1
-0.045203	-0.0574644	0.0204024	1
0.0368379	0.178735	-0.240246	1
-0.422731	0.192713	0.142357	1
-0.405859	0.760136	0.0262497	1
0.0172892	0.0156396	0.218158	1
0.0156967	0.0668656	0.0167643	1
-0.353063	0.125901	0.0546056	1
-0.137281	-0.0036953	0.0182575	1
-0.160063	0.107174	-0.158213	1
-0.101287	-0.00273461	0.12099	1
0.00805717	-0.00132894	0.0853162	1
0.0462644	-0.0209756	0.0774779	1
0.0676646	0.0157401	-0.118192	1
0.110791	0.0189511	-0.0619646	1
-0.330414	0.00386876	0.0128452	1
-0.307669	-0.00941716	0.0610038	1
-0.36813	0.278019	0.227148	1
-0.148116	0.130397	-0.219687	1
-0.296179	0.152241	0.214411	1
-0.274442	-0.0094734	-0.0325019	1
-0.0434827	0.000425388	-0.167282	1
-0.0479608	0.470445	-0.0620182	1
-0.205942	0.295114	-0.040576	1
-0.239817	0.135463	0.142407	1
-0.31221	0.0843823	0.400028	1
-0.18345	0.00690918	0.272738	1
-0.0523969	0.00885151	0.0625913	1
0.0885056	-0.0216321	-0.166635	1
-0.297918	0.248494	-0.170615	1
0.00859353	-0.0486852	-0.264411	1
-0.388465	0.0357529	0.429632	1
-0.276667	-0.0347511	0.24848	1
0.05714	0.00852117	0.224239	1
-0.122749	0.21519	0.0464105	1
-0.065623	0.00224832	0.00836991	1
-0.362554	0.273222	0.274715	1
-0.151239	0.112205	0.0770727	1
-0.127979	0.0678315	0.0810963	1
-0.315776	0.273073	0.41146	1
-0.0251898	0.128321	0.246956	1
-0.1859	0.284564	0.000619066	1
0.0288238	-0.0496538	0.0217618	1
0.0446128	-0.0437314	-0.0279184	1
0.0786995	-0.241675	-0.116076	1
0.0502758	-0.019618	-0.16893	1
-0.171551	0.229247	0.336914	1
-0.0122643	-0.0170532	-0.0744145	1
-0.252076	0.0981528	0.250775	1
-0.231769	0.159377	0.404372	1
-0.33302	0.0818781	0.0604991	1
-0.188391	0.534465	-0.104755	1
-0.00315571	0.0779181	0.131722	1
-0.22721	0.236776	0.156719	1
-0.00187952	-0.0203996	0.117909	1
-0.0731722	0.00382451	0.0239195	1
-0.0611384	0.0103572	-0.0196365	1
0.00224807	-0.00163138	0.0434385	1
0.102597	-0.0890454	0.0167838	1
0.0855515	0.00511639	-0.234785	1
0.123261	-0.0283966	-0.083124	1
-0.301963	0.070809	0.278525	1
-0.192376	0.404114	0.349337	1
-0.380642	0.295656	0.362201	1
-0.367026	0.20361	-0.0142801	1
-0.170341	0.219531	0.202821	1
-0.0430169	0.0773487	0.268499	1
-0.265593	0.43728	0.0532583	1
-0.0445818	0.0335829	0.341358	1
-0.0759733	0.110082	1.17114e-007	1
-0.0886237	0.0108413	0.0839168	1
-0.0944979	-0.00129167	0.0033042	1
-0.100284	0.0855758	-0.106747	1
-0.0756717	0.418296	-0.00556975	1
-0.0481148	-0.0312444	0.0979721	1
0.112521	0.214256	0.144591	1
-0.19628	0.252534	0.370893	1
-0.396005	0.127425	0.374411	1
-0.0490678	0.0154592	-0.0939334	1
-0.310098	0.352652	0.136055	1
-0.369623	0.366245	0.127034	1
-0.240069	0.224817	0.00708151	1
-0.22405	0.271787	-0.0495359	1
0.0462971	0.0776937	0.38051	1
-0.183506	0.498083	-0.0494364	1
-0.117648	-0.0209921	0.299479	1
-0.00124111	0.00303086	0.0194413	1
0.00316944	-0.0024331	0.0373398	1
0.0503139	0.0142027	0.154012	1
0.00778601	0.745492	-0.105916	1
0.0965307	-0.0240713	-0.173008	1
-0.293309	0.535404	0.0962869	1
-0.0152832	-0.0311778	-0.0293856	1
-0.117427	-0.0205622	-0.0149254	1
-0.265218	0.141717	0.128657	1
-0.0312124	0.0381766	0.000667497	1
-0.0347314	0.0322003	0.0260921	1
-0.200328	0.0993133	0.0419395	1
-0.251473	0.0337279	0.0353567	1
-0.11473	0.162506	-0.00593321	1
-0.147878	0.00598512	-0.0384989	1
0.00339662	6.61146e-006	0.0464541	1
-0.000910525	0.128788	0.197676	1
0.0679059	0.650685	0.223202	1
-0.133111	0.315262	0.386853	1
-0.0014139	-0.0178297	-0.0336436	1
-0.0859985	0.25934	0.421175	1
0.13035	0.301493	0.0679068	1
-0.264863	0.405075	0.150977	1
-0.236091	0.336927	0.103601	1
-0.135698	0.168512	0.0312326	1
-0.0870039	0.179157	-0.0141712	1
-0.122892	0.00255115	0.109097	1
-0.122058	-0.0499544	0.0966247	1
-0.0929644	0.0805521	0.04956	1
0.011394	0.00428065	0.0197415	1
-0.0198881	-0.0242445	0.141901	1
0.0315028	-0.0638007	0.0399887	1
-0.145537	0.0758442	0.0947713	1
-0.0764878	0.21667	0.0626491	1
0.0625141	1.07316	-0.0678678	1
-0.0116745	-0.0279599	-0.278055	1
-0.376914	0.244522	0.378591	1
-0.248643	0.0617814	0.129633	1
-0.379052	0.21136	0.271908	1
-0.107793	0.237441	0.161092	1
-0.150335	0.109048	-0.0254506	1
-0.0957316	-0.0472343	0.268172	1
-0.26046	-0.0342704	-0.0739444	1
-0.0754832	0.145941	0.101161	1
0.00501007	-0.0070625	0.00197615	1
0.0148779	0.00733151	0.0357725	1
-0.00767022	0.00165288	0.0382026	1
0.012797	0.415338	0.3722	1
0.0226778	0.186582	0.194042	1
-0.182473	0.114079	0.330275	1
-0.189468	0.211132	0.0890638	1
-0.387667	0.112679	0.130097	1
-0.332537	0.235074	0.0462258	1
-0.408695	0.343972	0.249253	1
-0.10755	0.104093	-0.00946786	1
0.0223409	0.00403689	0.0418853	1
-0.131243	-0.0311227	0.0508264	1
-0.0306102	0.123674	-0.0528661	1
-0.141764	0.172518	0.237461	1
-0.182645	0.109342	0.0850251	1
-0.0596944	0.120834	0.0330644	1
-0.0690626	0.0632623	0.0151036	1
-0.14251	0.369238	0.35819	1
-0.18364	0.17316	0.464114	1
-0.00646239	0.236727	0.0183707	1
-0.114034	0.0830149	-0.0144903	1
-0.352667	0.0948781	0.074522	1
-0.332446	-0.00649656	-0.0342707	1
-0.267946	0.133614	0.0494271	1
-0.146481	0.247144	0.244391	1
-0.169593	0.0213463	-0.0252613	1
-0.304169	0.367032	0.217532	1
-0.167797	0.327174	-0.0678894	1
-0.199794	0.0810911	0.232401	1
-0.040259	0.0634032	0.193341	1
-0.028898	-0.00146054	0.0358881	1
0.000953797	0.0916897	0.0620236	1
0.0127735	0.235732	0.210193	1
-0.0335999	0.181738	0.390762	1
-0.326428	0.222833	0.415644	1
-0.35704	0.0148096	0.355784	1
-0.281783	0.352369	-0.0272394	1
-0.378674	0.180954	0.299458	1
-0.247757	0.228956	0.223261	1
-0.160766	0.00196788	0.119081	1
0.00606299	0.0373241	-0.186181	1
-0.1734	0.0443019	-0.0091402	1
-0.350656	0.0697087	0.200878	1
0.0109079	-0.0182568	0.0861006	1
0.00517657	0.171674	0.100674	1
-0.114129	0.000521804	0.0745946	1
0.083679	-0.0407114	0.128601	1
-0.0127011	0.251052	0.179623	1
-0.231307	0.0657142	0.419966	1
-0.252842	0.118372	0.299872	1
-0.371963	0.221169	0.175631	1
-0.0812241	0.249294	0.262691	1
